HUC8,CatalogingUnitDescription,DataType,Source,SampleType,SampleDate,Layer,Latitude,Longitude,PDepth,Salzone,SampleVolume,Units,Station,TotalDepth,SampleTime
2080208,Hampton Roads,PHYTP,ODU/PEL,C,8/11/2011,AP,36.99903,-76.31328,2,P,15,Liter,LE5.5-W,6,11:17:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,8/11/2011,BP,36.99903,-76.31328,5.5,P,15,Liter,LE5.5-W,6,11:17:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,8/15/2011,WC,38.56508,-77.19345,3.5,TF,15,Liter,MAT0016,4,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,8/15/2011,WC,38.3525,-77.2051,7.1,O,15,Liter,RET2.2,7.6,0:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,8/15/2011,AP,38.6082,-77.1739,4.1,TF,15,Liter,TF2.3,4.1,0:00:00
2080111,Pocomoke-Western Lower Delmarva,PHYTP,MSU/PEARL,C,8/15/2011,AP,37.91455,-75.80148,1.2,M,15,Liter,EE3.3,1.2,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,8/15/2011,AP,37.98139,-75.92423,7.5,M,15,Liter,EE3.2,7.5,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/16/2011,AP,38.42535,-76.60176,4,M,15,Liter,LE1.1,4,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/16/2011,WC,38.58211,-76.68101,1.5,O,15,Liter,TF1.7,2,0:00:00
2060004,Severn,PHYTP,MSU/PEARL,C,8/16/2011,AP,39.07851,-76.51005,4.5,M,15,Liter,WT6.1,4.5,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/16/2011,WC,38.71012,-76.70146,9.5,TF,15,Liter,TF1.5,10,0:00:00
2080107,York,PHYTP,ODU/PEL,C,8/16/2011,AP,37.50869,-76.78889,2,N,15,Liter,RET4.3,6,9:40:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,8/16/2011,AP,37.57999,-77.02128,3,N,15,Liter,TF4.2,7,11:50:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,8/17/2011,WC,38.23379,-75.86963,3,M,15,Liter,XCI4078,3.5,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,8/17/2011,AP,38.26783,-75.78793,1.5,M,15,Liter,ET7.1,1.5,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,8/17/2011,AP,38.19685,-75.97321,4.5,M,15,Liter,EE3.1,4.5,0:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,9/12/2011,AP,38.6082,-77.1739,3.1,TF,15,Liter,TF2.3,3.1,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,9/12/2011,WC,38.3525,-77.2051,8.1,TF,15,Liter,RET2.2,8.6,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,9/12/2011,WC,38.56508,-77.19345,6,TF,15,Liter,MAT0016,6.5,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/13/2011,WC,38.71012,-76.70146,9.5,TF,15,Liter,TF1.5,10,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/13/2011,WC,38.58211,-76.68101,1.5,TF,15,Liter,TF1.7,2,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/13/2011,AP,38.42535,-76.60176,4,O,15,Liter,LE1.1,4,0:00:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,9/13/2011,AP,36.76987,-76.29605,2.5,N,15,Liter,SBE5,4,11:30:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,9/13/2011,AP,37.9173,-76.8222,1,N,15,Liter,RET3.1,5,13:50:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,9/13/2011,AP,38.01847,-76.90928,0.5,N,15,Liter,TF3.3,7,14:20:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/19/2011,WC,38.23379,-75.86963,3.5,M,15,Liter,XCI4078,4,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,9/19/2011,AP,38.1576,-76.598,8.5,M,15,Liter,LE2.2,8.5,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/19/2011,AP,38.26783,-75.78793,2.3,M,15,Liter,ET7.1,2.3,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/19/2011,AP,38.19685,-75.97321,4,M,15,Liter,EE3.1,4,0:00:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/19/2011,AP,37.98139,-75.92423,7.5,M,15,Liter,EE3.2,7.5,0:00:00
2080111,Pocomoke-Western Lower Delmarva,PHYTP,MSU/PEARL,C,9/19/2011,AP,37.91455,-75.80148,1.4,M,15,Liter,EE3.3,1.4,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/19/2011,AP,38.13705,-76.22787,12.5,M,15,Liter,CB5.2,12.5,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/20/2011,AP,38.55505,-76.42794,11.5,M,15,Liter,CB4.3C,11.5,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/20/2011,AP,38.99596,-76.35967,11.5,O,15,Liter,CB3.3C,11.5,0:00:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/2011,AP,38.88,-76.2515,11.5,M,15,Liter,EE1.1,11.5,0:00:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/2011,AP,38.99233,-76.2151,5.5,M,15,Liter,ET4.2,5.5,0:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/2011,AP,38.5807,-76.0587,3.2,M,15,Liter,ET5.2,3.2,0:00:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,9/20/2011,AP,39.21309,-76.52254,8.5,O,15,Liter,WT5.1,8.5,0:00:00
2080107,York,PHYTP,ODU/PEL,C,9/20/2011,AP,37.50869,-76.78889,2,N,15,Liter,RET4.3,6,9:20:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,AP,36.9957,-76.02048,3,P,15,Liter,CB7.4,14,9:36:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,BP,36.9957,-76.02048,13.5,P,15,Liter,CB7.4,14,9:36:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,9/20/2011,AP,37.57999,-77.02128,2,N,15,Liter,TF4.2,8,11:55:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,AP,37.22875,-76.05383,5,P,15,Liter,CB7.3E,20,12:22:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,BP,37.22875,-76.05383,19.5,P,15,Liter,CB7.3E,20,12:22:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,AP,37.58847,-76.16216,1,M,15,Liter,CB6.1,12,17:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,17:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,10,17:44:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/20/2011,BP,37.5968,-76.28467,9.5,M,15,Liter,LE3.6,10,17:44:00
2060004,Severn,PHYTP,MSU/PEARL,C,9/21/2011,AP,39.07851,-76.51005,4.5,O,15,Liter,WT6.1,4.5,0:00:00
2060004,Severn,PHYTP,MSU/PEARL,C,9/21/2011,AP,38.9496,-76.5461,2.5,O,15,Liter,WT8.1,2.5,0:00:00
2080109,Western Lower Delmarva,PHYTP,MSU/PEARL,C,9/21/2011,WC,38.48375,-75.82098,0.2,TF,15,Liter,XDJ9007,0.7,0:00:00
2080109,Western Lower Delmarva,PHYTP,MSU/PEARL,C,9/21/2011,AP,38.54833,-75.70306,1.6,TF,15,Liter,ET6.1,1.6,0:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/21/2011,WC,38.80645,-75.90971,10.1,TF,15,Liter,ET5.1,10.6,0:00:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,9/21/2011,WC,39.54794,-76.08481,4,TF,15,Liter,CB1.1,4.5,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/21/2011,WC,39.34873,-76.17579,11,TF,15,Liter,CB2.2,11.5,0:00:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/22/2011,WC,39.36415,-75.88203,5.3,TF,15,Liter,ET3.1,5.8,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/22/2011,AP,37.23653,-76.20799,3,M,15,Liter,CB6.4,9,8:05:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,9/22/2011,BP,37.23653,-76.20799,8.5,P,15,Liter,CB6.4,9,8:05:00
2080107,York,PHYTP,ODU/PEL,C,9/22/2011,AP,37.24181,-76.38634,9,M,15,Liter,WE4.2,12,9:31:00
2080107,York,PHYTP,ODU/PEL,C,9/22/2011,BP,37.24181,-76.38634,11.5,P,15,Liter,WE4.2,12,9:31:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,9/22/2011,AP,36.99903,-76.31328,2,M,15,Liter,LE5.5-W,6,11:54:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,9/22/2011,BP,36.99903,-76.31328,5.5,M,15,Liter,LE5.5-W,6,11:54:00
2080206,Lower James,PHYTP,ODU/PEL,C,9/22/2011,AP,37.31265,-77.23283,2,N,15,Liter,TF5.5,10,12:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,AP,37.23653,-76.20799,3,M,15,Liter,CB6.4,9,9:32:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,BP,37.23653,-76.20799,8.5,M,15,Liter,CB6.4,9,9:32:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,AP,37.22875,-76.05383,7,M,15,Liter,CB7.3E,21,10:14:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,BP,37.22875,-76.05383,20.5,P,15,Liter,CB7.3E,21,10:14:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,AP,37.58847,-76.16216,6,M,15,Liter,CB6.1,12,13:26:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/3/2011,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,13:26:00
2080206,Lower James,PHYTP,ODU/PEL,C,10/4/2011,AP,37.20294,-76.78219,1,N,15,Liter,RET5.2,10,10:15:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/4/2011,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,9,11:39:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/4/2011,BP,37.5968,-76.28467,8.5,M,15,Liter,LE3.6,9,11:39:00
2080206,Lower James,PHYTP,ODU/PEL,C,10/4/2011,AP,37.31265,-77.23283,2,N,15,Liter,TF5.5,9,13:00:00
2080107,York,PHYTP,ODU/PEL,C,10/4/2011,AP,37.24181,-76.38634,4,M,15,Liter,WE4.2,12,14:04:00
2080107,York,PHYTP,ODU/PEL,C,10/4/2011,BP,37.24181,-76.38634,11.5,M,15,Liter,WE4.2,12,14:04:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,10/4/2011,AP,36.99903,-76.31328,2,P,15,Liter,LE5.5-W,8,16:10:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,10/4/2011,BP,36.99903,-76.31328,7.5,P,15,Liter,LE5.5-W,8,16:10:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,10/13/2011,AP,36.76987,-76.29605,3,N,15,Liter,SBE5,6,10:15:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,16,9:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,BP,36.9957,-76.02048,15.5,P,15,Liter,CB7.4,16,9:30:00
2080107,York,PHYTP,ODU/PEL,C,10/18/2011,AP,37.50869,-76.78889,1,N,15,Liter,RET4.3,6,10:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,AP,37.22875,-76.05383,14,P,15,Liter,CB7.3E,18,11:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,BP,37.22875,-76.05383,17.5,P,15,Liter,CB7.3E,18,11:50:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,10/18/2011,AP,37.57999,-77.02128,1,N,15,Liter,TF4.2,7,11:55:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,AP,37.23653,-76.20799,5,M,15,Liter,CB6.4,10,12:49:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/18/2011,BP,37.23653,-76.20799,9.5,P,15,Liter,CB6.4,10,12:49:00
2080107,York,PHYTP,ODU/PEL,C,10/18/2011,AP,37.24181,-76.38634,8,M,15,Liter,WE4.2,13,14:22:00
2080107,York,PHYTP,ODU/PEL,C,10/18/2011,BP,37.24181,-76.38634,12.5,P,15,Liter,WE4.2,13,14:22:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,10/18/2011,AP,36.99903,-76.31328,2,M,15,Liter,LE5.5-W,8,16:50:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,10/18/2011,BP,36.99903,-76.31328,7.5,P,15,Liter,LE5.5-W,8,16:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/24/2011,AP,37.58847,-76.16216,5,M,15,Liter,CB6.1,12,17:27:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/24/2011,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,17:27:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/25/2011,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,10,8:01:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,10/25/2011,BP,37.5968,-76.28467,9.5,M,15,Liter,LE3.6,10,8:01:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,10/25/2011,AP,37.9173,-76.8222,1,N,15,Liter,RET3.1,7,13:50:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,10/25/2011,AP,38.01847,-76.90928,1,N,15,Liter,TF3.3,8,14:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,10,7:43:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,BP,37.5968,-76.28467,9.5,M,15,Liter,LE3.6,10,7:43:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,AP,37.58847,-76.16216,4,M,15,Liter,CB6.1,12,8:23:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,8:23:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,AP,37.22875,-76.05383,13,P,15,Liter,CB7.3E,20,11:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,BP,37.22875,-76.05383,19.5,P,15,Liter,CB7.3E,20,11:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,15,13:33:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/22/2011,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,13:33:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,11/22/2011,AP,36.99903,-76.31328,1,P,15,Liter,LE5.5-W,8,15:39:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,11/22/2011,BP,36.99903,-76.31328,7.5,P,15,Liter,LE5.5-W,8,15:39:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/28/2011,AP,37.23653,-76.20799,1,M,15,Liter,CB6.4,10,10:48:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,11/28/2011,BP,37.23653,-76.20799,9.5,P,15,Liter,CB6.4,10,10:48:00
2080107,York,PHYTP,ODU/PEL,C,11/28/2011,AP,37.24181,-76.38634,4,P,15,Liter,WE4.2,13,12:09:00
2080107,York,PHYTP,ODU/PEL,C,11/28/2011,BP,37.24181,-76.38634,12.5,P,15,Liter,WE4.2,13,12:09:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/12/2011,AP,37.22875,-76.05383,7,P,15,Liter,CB7.3E,21,9:18:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/12/2011,BP,37.22875,-76.05383,20.5,P,15,Liter,CB7.3E,21,9:18:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,AP,37.58847,-76.16216,4,M,15,Liter,CB6.1,13,11:10:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,BP,37.58847,-76.16216,12.5,M,15,Liter,CB6.1,13,11:10:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,9,11:56:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,BP,37.5968,-76.28467,8.5,M,15,Liter,LE3.6,9,11:56:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,AP,37.23653,-76.20799,3,M,15,Liter,CB6.4,9,15:08:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/13/2011,BP,37.23653,-76.20799,8.5,M,15,Liter,CB6.4,9,15:08:00
2080107,York,PHYTP,ODU/PEL,C,12/14/2011,AP,37.24181,-76.38634,4,M,15,Liter,WE4.2,12,7:18:00
2080107,York,PHYTP,ODU/PEL,C,12/14/2011,BP,37.24181,-76.38634,11.5,M,15,Liter,WE4.2,12,7:18:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/14/2011,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,15,11:23:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,12/14/2011,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,11:23:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,12/14/2011,AP,36.99903,-76.31328,1,M,15,Liter,LE5.5-W,8,13:39:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,12/14/2011,BP,36.99903,-76.31328,7.5,P,15,Liter,LE5.5-W,8,13:39:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/9/2012,AP,37.22875,-76.05383,7,P,15,Liter,CB7.3E,23,10:17:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/9/2012,BP,37.22875,-76.05383,22.5,P,15,Liter,CB7.3E,23,10:17:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,AP,37.58847,-76.16216,9,M,15,Liter,CB6.1,12,11:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,11:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,9,12:42:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,BP,37.5968,-76.28467,8.5,M,15,Liter,LE3.6,9,12:42:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,AP,37.23653,-76.20799,5,M,15,Liter,CB6.4,9,15:43:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/10/2012,BP,37.23653,-76.20799,8.5,P,15,Liter,CB6.4,9,15:43:00
2080107,York,PHYTP,ODU/PEL,C,1/10/2012,AP,37.24181,-76.38634,4,M,15,Liter,WE4.2,12,17:10:00
2080107,York,PHYTP,ODU/PEL,C,1/10/2012,BP,37.24181,-76.38634,11.5,M,15,Liter,WE4.2,12,17:10:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,1/11/2012,AP,36.99903,-76.31328,2,P,15,Liter,LE5.5-W,7,10:35:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,1/11/2012,BP,36.99903,-76.31328,6.5,P,15,Liter,LE5.5-W,7,10:35:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/11/2012,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,15,10:48:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,1/11/2012,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,10:48:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/14/2012,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,15,10:09:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/14/2012,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,10:09:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/14/2012,AP,37.22875,-76.05383,7,M,15,Liter,CB7.3E,20,11:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/14/2012,BP,37.22875,-76.05383,19.5,P,15,Liter,CB7.3E,20,11:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,AP,37.58847,-76.16216,5,M,15,Liter,CB6.1,12,12:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,BP,37.58847,-76.16216,11.5,M,15,Liter,CB6.1,12,12:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,AP,37.5968,-76.28467,5,M,15,Liter,LE3.6,9,12:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,BP,37.5968,-76.28467,8.5,M,15,Liter,LE3.6,9,12:53:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,AP,37.23653,-76.20799,6,M,15,Liter,CB6.4,9,15:57:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,2/15/2012,BP,37.23653,-76.20799,8.5,M,15,Liter,CB6.4,9,15:57:00
2080107,York,PHYTP,ODU/PEL,C,2/16/2012,AP,37.24181,-76.38634,4,M,15,Liter,WE4.2,12,7:42:00
2080107,York,PHYTP,ODU/PEL,C,2/16/2012,BP,37.24181,-76.38634,11.5,M,15,Liter,WE4.2,12,7:42:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,2/16/2012,AP,36.99903,-76.31328,1,P,15,Liter,LE5.5-W,5,17:29:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,2/16/2012,BP,36.99903,-76.31328,4.5,P,15,Liter,LE5.5-W,5,17:29:00
2080206,Lower James,PHYTP,ODU/PEL,C,3/6/2012,AP,37.31265,-77.23283,1,N,15,Liter,TF5.5,10,12:45:00
2080206,Lower James,PHYTP,ODU/PEL,C,3/7/2012,AP,37.20294,-76.78219,2,N,15,Liter,RET5.2,10,10:20:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,3/13/2012,AP,37.9173,-76.8222,1,N,15,Liter,RET3.1,6,14:20:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,3/13/2012,AP,38.01847,-76.90928,1,N,15,Liter,TF3.3,6,14:45:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,3/14/2012,AP,36.76987,-76.29605,4,N,15,Liter,SBE5,5,10:45:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/16/2012,AP,36.9957,-76.02048,2,P,15,Liter,CB7.4,15,10:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/16/2012,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,10:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/16/2012,AP,37.23653,-76.20799,2,M,15,Liter,CB6.4,9,13:24:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/16/2012,BP,37.23653,-76.20799,8.5,P,15,Liter,CB6.4,9,13:24:00
2080107,York,PHYTP,ODU/PEL,C,3/16/2012,AP,37.24181,-76.38634,6,M,15,Liter,WE4.2,13,14:49:00
2080107,York,PHYTP,ODU/PEL,C,3/16/2012,BP,37.24181,-76.38634,12.5,P,15,Liter,WE4.2,13,14:49:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,3/16/2012,AP,36.99903,-76.31328,6,P,15,Liter,LE5.5-W,12,16:04:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,3/16/2012,BP,36.99903,-76.31328,11.5,P,15,Liter,LE5.5-W,12,16:04:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/19/2012,AP,37.22875,-76.05383,6,P,15,Liter,CB7.3E,20,9:04:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/19/2012,BP,37.22875,-76.05383,19.5,P,15,Liter,CB7.3E,20,9:04:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/20/2012,AP,37.58847,-76.16216,8,M,15,Liter,CB6.1,12,12:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/20/2012,BP,37.58847,-76.16216,11.5,P,15,Liter,CB6.1,12,12:50:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/20/2012,AP,37.5968,-76.28467,3,M,15,Liter,LE3.6,9,13:33:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,3/20/2012,BP,37.5968,-76.28467,8.5,M,15,Liter,LE3.6,9,13:33:00
2080107,York,PHYTP,ODU/PEL,C,3/22/2012,AP,37.50869,-76.78889,2,N,15,Liter,RET4.3,6,9:10:00
2080206,Lower James,PHYTP,ODU/PEL,C,4/3/2012,AP,37.20294,-76.78219,2,N,15,Liter,RET5.2,12,9:50:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,4/10/2012,AP,38.01847,-76.90928,1,N,15,Liter,TF3.3,8,15:10:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,4/11/2012,AP,36.76987,-76.29605,3,N,15,Liter,SBE5,6,10:15:00
2080206,Lower James,PHYTP,ODU/PEL,C,4/12/2012,AP,37.31265,-77.23283,2,N,15,Liter,TF5.5,10,13:05:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,4/12/2012,AP,37.9173,-76.8222,1,N,15,Liter,RET3.1,5,14:40:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,4/17/2012,AP,36.9957,-76.02048,1,P,15,Liter,CB7.4,15,8:25:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,4/17/2012,BP,36.9957,-76.02048,14.5,P,15,Liter,CB7.4,15,8:25:00
2080107,York,PHYTP,ODU/PEL,C,4/17/2012,AP,37.50869,-76.78889,2,N,15,Liter,RET4.3,7,9:25:00
