station,date,layer,salzone_cedr,salzone_calc,salzone_johnson,salzone_diff,salinity,salinity_johnson,sal_diff
tf1.7,1989-04-10,ap,f,f,f,FALSE,0.31,0.31,0
tf1.5,1989-04-10,ap,f,f,f,FALSE,0,0,0
cb7.3e,1989-04-17,ap,p,p,p,FALSE,23.44,23.44,0
tf2.3,1989-04-17,ap,f,f,f,FALSE,0,0,0
et5.2,1989-04-18,ap,m,m,m,FALSE,11.61,11.61,0
et5.1,1989-04-18,ap,f,f,f,FALSE,0,0,0
cb1.1,1989-04-19,ap,f,f,f,FALSE,0,0,0
le1.1,1989-04-24,ap,m,m,m,FALSE,11.93,11.93,0
tf1.7,1989-04-24,ap,o,o,o,FALSE,2.8,2.8,0
tf1.5,1989-04-24,ap,f,f,f,FALSE,0,0,0
tf4.2,1989-04-25,ap,f,f,f,FALSE,0,0,0
cb4.3c,1989-05-02,ap,m,m,m,FALSE,12.75,12.75,0
et5.1,1989-05-02,ap,f,f,f,FALSE,0,0,0
cb7.3e,1989-05-03,ap,p,p,p,FALSE,23.3,23.3,0
cb2.2,1989-05-03,ap,o,o,o,FALSE,4.58,4.58,0
cb1.1,1989-05-03,ap,f,f,f,FALSE,0,0,0
tf1.7,1989-05-08,ap,f,f,f,FALSE,0,0,0
tf1.5,1989-05-08,ap,f,f,f,FALSE,0,0,0
ret2.2,1989-05-15,ap,f,f,f,FALSE,0,0,0
tf2.3,1989-05-15,ap,f,f,f,FALSE,0,0,0
cb4.3c,1989-05-16,ap,m,m,m,FALSE,9.87,9.87,0
et5.1,1989-05-16,ap,f,f,f,FALSE,0,0,0
cb1.1,1989-05-17,ap,f,f,f,FALSE,0,0,0
tf3.3,1989-05-18,ap,o,f,f,FALSE,0,0,0
cb7.3e,1989-05-18,ap,p,p,p,FALSE,21.34,21.34,0
ret3.1,1989-05-18,ap,f,f,f,FALSE,0.5,0.5,0
ret5.2,1989-05-22,ap,o,f,f,FALSE,0,0,0
tf5.5,1989-05-22,ap,f,f,f,FALSE,0,0,0
tf1.7,1989-05-22,ap,f,f,f,FALSE,0,0,0
tf1.5,1989-05-22,ap,f,f,f,FALSE,0,0,0
le1.1,1989-07-05,ap,m,m,m,FALSE,6.74,6.74,0
tf1.7,1989-07-05,wc,o,o,o,FALSE,1.43,1.43,0
tf1.5,1989-07-05,wc,o,f,f,FALSE,0,0,0
tf2.3,1989-07-10,ap,f,f,f,FALSE,0,0,0
cb6.4,1989-07-11,ap,m,m,m,FALSE,14.9,14.9,0
cb7.3e,1989-07-11,ap,p,p,p,FALSE,22.94,22.94,0
et5.1,1989-07-11,wc,f,f,f,FALSE,0,0,0
cb2.2,1989-07-12,wc,f,f,f,FALSE,0,0,0
cb1.1,1989-07-12,wc,f,f,f,FALSE,0,0,0
tf1.7,1989-07-19,wc,o,o,o,FALSE,0.62,0.62,0
tf1.5,1989-07-19,wc,f,f,f,FALSE,0,0,0
ret4.3,1989-07-20,ap,o,o,o,FALSE,4.1,4.1,0
cb6.4,1989-07-24,ap,m,m,m,FALSE,15.2,15.2,0
cb7.3e,1989-07-24,ap,p,p,p,FALSE,20.78,20.78,0
ret2.2,1989-07-24,wc,f,f,f,FALSE,0,0,0
tf2.3,1989-07-24,ap,f,f,f,FALSE,0,0,0
et5.1,1989-07-25,wc,f,f,f,FALSE,0,0,0
cb2.2,1989-07-26,wc,f,f,f,FALSE,0,0,0
cb1.1,1989-07-26,wc,f,f,f,FALSE,0,0,0
le1.1,1989-08-07,ap,m,m,m,FALSE,7.59,7.59,0
tf1.7,1989-08-07,wc,o,o,o,FALSE,1.07,1.07,0
tf1.5,1989-08-07,wc,o,f,f,FALSE,0,0,0
le2.2,1989-08-14,ap,m,m,m,FALSE,8.28,8.28,0
tf2.3,1989-08-14,ap,f,f,f,FALSE,0,0,0
cb6.4,1989-08-15,ap,m,m,m,FALSE,14.9,14.9,0
cb7.3e,1989-08-15,ap,p,p,p,FALSE,19.26,19.26,0
cb7.4,1989-08-15,ap,p,p,p,FALSE,28,28,0
et5.1,1989-08-15,wc,f,f,f,FALSE,0,0,0
cb3.3c,1989-08-15,ap,m,m,m,FALSE,10.81,10.81,0
cb2.2,1989-08-16,wc,m,m,m,FALSE,6.01,6.01,0
cb1.1,1989-08-16,wc,f,f,f,FALSE,0,0,0
le1.1,1989-08-21,ap,m,m,m,FALSE,8.92,8.92,0
tf4.2,1989-08-22,ap,f,f,f,FALSE,0,0,0
tf2.3,1989-08-28,ap,f,f,f,FALSE,0,0,0
cb7.3e,1989-08-29,ap,p,p,p,FALSE,20.06,20.06,0
et5.1,1989-08-29,wc,f,f,f,FALSE,0,0,0
cb1.1,1989-08-30,wc,f,f,f,FALSE,0,0,0
tf1.5,1989-09-05,wc,f,f,f,FALSE,0,0,0
cb7.3e,1989-09-11,ap,p,p,p,FALSE,20.92,20.92,0
tf2.3,1989-09-11,ap,f,f,f,FALSE,0,0,0
et5.1,1989-09-12,wc,f,f,f,FALSE,0,0,0
cb1.1,1989-09-13,wc,f,f,f,FALSE,0,0,0
tf2.3,1989-09-25,ap,f,f,f,FALSE,0,0,0
le3.6,1989-09-26,ap,m,m,m,FALSE,15.72,15.72,0
et5.1,1989-09-26,wc,f,f,f,FALSE,0,0,0
cb1.1,1989-09-27,wc,f,f,f,FALSE,0,0,0
cb7.4,1989-09-28,ap,p,p,p,FALSE,27.35,27.35,0
cb6.4,1989-09-28,ap,p,p,p,FALSE,21.5,21.5,0
cb7.3e,1989-09-28,ap,p,p,p,FALSE,22.98,22.98,0
cb7.3e,1990-03-05,ap,p,m,m,FALSE,17.7,17.7,0
tf2.3,1990-03-05,ap,f,f,f,FALSE,0,0,0
et5.1,1990-03-06,wc,f,f,f,FALSE,0,0,0
cb1.1,1990-03-07,wc,f,f,f,FALSE,0,0,0
le1.1,1990-03-12,ap,m,m,m,FALSE,9.85,9.85,0
tf1.7,1990-03-12,wc,m,o,o,FALSE,2,2,0
tf1.5,1990-03-12,wc,f,f,f,FALSE,0,0,0
ret4.3,1990-03-29,ap,o,o,o,FALSE,4.7,4.7,0
et5.1,1990-04-03,wc,f,f,f,FALSE,0,0,0
cb1.1,1990-04-04,wc,f,f,f,FALSE,0,0,0
cb6.4,1990-04-09,ap,m,m,m,FALSE,17.1,17.1,0
cb7.3e,1990-04-09,ap,p,p,p,FALSE,21.28,21.28,0
tf1.7,1990-04-09,wc,o,f,f,FALSE,0,0,0
tf1.5,1990-04-09,wc,f,f,f,FALSE,0,0,0
we4.2,1990-04-16,ap,m,m,m,FALSE,17.34,17.34,0
cb6.4,1990-04-16,ap,m,m,m,FALSE,16.7,16.7,0
cb7.3e,1990-04-16,ap,p,p,p,FALSE,22.2,22.2,0
tf2.3,1990-04-16,ap,f,f,f,FALSE,0,0,0
cb5.2,1990-04-16,ap,m,m,m,FALSE,12.99,12.99,0
et5.1,1990-04-17,wc,f,f,f,FALSE,0,0,0
wt5.1,1990-04-17,ap,o,o,o,FALSE,4.15,4.15,0
cb2.2,1990-04-18,wc,f,f,f,FALSE,0,0,0
cb1.1,1990-04-18,wc,f,f,f,FALSE,0,0,0
tf1.7,1990-04-23,wc,o,o,o,FALSE,0.58,0.58,0
tf1.5,1990-04-23,wc,f,f,f,FALSE,0,0,0
ret3.1,1990-04-24,ap,o,o,o,FALSE,1,1,0
tf3.3,1990-04-24,ap,o,f,f,FALSE,0,0,0
tf1.7,1990-05-09,wc,o,o,o,FALSE,1.79,1.79,0
tf1.5,1990-05-09,wc,f,f,f,FALSE,0,0,0
tf2.3,1990-05-14,ap,f,f,f,FALSE,0,0,0
et5.1,1990-05-15,wc,f,f,f,FALSE,0,0,0
cb7.4,1990-05-16,ap,p,p,p,FALSE,27.65,27.65,0
cb7.3e,1990-05-16,ap,p,p,p,FALSE,21.52,21.52,0
cb2.2,1990-05-16,wc,f,f,f,FALSE,0,0,0
cb1.1,1990-05-16,wc,f,f,f,FALSE,0,0,0
le1.1,1990-05-23,ap,m,m,m,FALSE,9.11,9.11,0
tf1.5,1990-05-23,wc,f,f,f,FALSE,0,0,0
tf3.3,1990-05-24,ap,o,f,f,FALSE,0,0,0
ret3.1,1990-05-24,ap,o,o,o,FALSE,2.1,2.1,0
et5.1,1990-05-30,wc,f,f,f,FALSE,0,0,0
wt5.1,1990-05-30,ap,m,m,m,FALSE,5.41,5.41,0
cb7.3e,1990-05-31,ap,p,p,p,FALSE,20.78,20.78,0
cb7.4,1990-05-31,ap,p,p,p,FALSE,24.95,24.95,0
cb1.1,1990-05-31,wc,f,f,f,FALSE,0,0,0
tf1.5,1990-07-12,wc,f,f,f,FALSE,0,0,0
ret2.2,1990-07-16,wc,o,o,o,FALSE,2.29,2.29,0
tf2.3,1990-07-16,ap,f,f,f,FALSE,0,0,0
cb7.3e,1990-07-17,ap,p,p,p,FALSE,22.98,22.98,0
cb4.3c,1990-07-17,ap,m,m,m,FALSE,10.71,10.71,0
et5.1,1990-07-17,wc,f,f,f,FALSE,0,0,0
cb1.1,1990-07-18,wc,f,f,f,FALSE,0,0,0
ret3.1,1990-07-23,ap,o,o,o,FALSE,3.2,3.2,0
tf3.3,1990-07-23,ap,o,f,f,FALSE,0,0,0
ret5.2,1990-07-24,ap,o,o,o,FALSE,1.2,1.2,0
tf5.5,1990-07-24,ap,f,f,f,FALSE,0,0,0
le1.1,1990-07-24,ap,m,m,m,FALSE,9.59,9.59,0
tf1.5,1990-07-24,wc,f,f,f,FALSE,0,0,0
cb7.3e,1990-07-30,ap,p,p,p,FALSE,24.12,24.12,0
tf2.3,1990-07-30,ap,f,f,f,FALSE,0,0,0
cb1.1,1990-08-01,wc,f,f,f,FALSE,0,0,0
le1.1,1990-08-08,ap,m,m,m,FALSE,9.85,9.85,0
tf1.5,1990-08-08,wc,f,f,f,FALSE,0,0,0
cb6.1,1990-08-13,ap,m,m,m,FALSE,13.65,13.65,0
le3.6,1990-08-13,ap,m,m,m,FALSE,14.12,14.12,0
le2.2,1990-08-13,ap,m,m,m,FALSE,11.14,11.14,0
ret2.2,1990-08-13,wc,o,o,o,FALSE,1.49,1.49,0
tf2.3,1990-08-13,ap,f,f,f,FALSE,0,0,0
cb7.3e,1990-08-14,ap,p,p,p,FALSE,22.4,22.4,0
cb7.4,1990-08-14,ap,p,p,p,FALSE,24.95,24.95,0
wt5.1,1990-08-14,ap,m,m,m,FALSE,7.67,7.67,0
sbe2,1990-08-15,ap,p,p,p,FALSE,20.4,20.4,0
sbe5,1990-08-15,ap,p,p,p,FALSE,19.2,19.2,0
cb1.1,1990-08-15,wc,f,f,f,FALSE,0,0,0
tf1.5,1990-08-21,wc,f,f,f,FALSE,0,0,0
ret4.3,1990-08-22,ap,m,m,m,FALSE,10.9,10.9,0
tf2.3,1990-08-27,ap,f,f,f,FALSE,0,0,0
cb7.3e,1990-08-28,ap,p,p,p,FALSE,22.7,22.7,0
cb1.1,1990-08-29,wc,f,f,f,FALSE,0,0,0
le1.1,1990-09-04,ap,m,m,m,FALSE,10.37,10.37,0
tf1.5,1990-09-04,wc,f,f,f,FALSE,0,0,0
le2.2,1990-09-10,ap,m,m,m,FALSE,10.86,10.86,0
tf2.3,1990-09-10,ap,f,f,f,FALSE,0,0,0
cb7.3e,1990-09-11,ap,p,p,p,FALSE,24.16,24.16,0
et5.1,1990-09-11,wc,o,o,o,FALSE,0.8,0.8,0
sbe5,1990-09-12,ap,p,m,m,FALSE,17.5,17.5,0
cb2.2,1990-09-12,wc,o,o,o,FALSE,3.69,3.69,0
cb1.1,1990-09-12,wc,f,f,f,FALSE,0,0,0
le1.1,1990-09-19,ap,m,m,m,FALSE,12.26,12.26,0
cb7.3e,1990-09-24,ap,p,p,p,FALSE,23.22,23.22,0
cb6.4,1990-09-24,ap,p,p,p,FALSE,21.3,21.3,0
tf2.3,1990-09-24,ap,f,f,f,FALSE,0,0,0
tf4.2,1990-09-25,ap,f,f,f,FALSE,0,0,0
ret4.3,1990-09-25,ap,m,m,m,FALSE,9.5,9.5,0
cb1.1,1990-09-26,wc,f,f,f,FALSE,0,0,0
tf2.3,1991-03-12,ap,f,f,f,FALSE,0,0,0
et5.1,1991-03-13,wc,f,f,f,FALSE,0,0,0
sbe2,1991-03-14,ap,m,m,m,FALSE,14.75,14.75,0
le1.1,1991-03-18,ap,m,m,m,FALSE,9.59,9.59,0
tf1.5,1991-03-18,wc,f,f,f,FALSE,0,0,0
ret5.2,1991-03-20,ap,o,f,f,FALSE,0,0,0
tf5.5,1991-03-20,ap,f,f,f,FALSE,0,0,0
cb7.3e,1991-04-08,ap,m,m,m,FALSE,17.8,17.8,0
tf2.3,1991-04-08,ap,f,f,f,FALSE,0,0,0
le3.6,1991-04-09,ap,m,m,m,FALSE,11.83,11.83,0
et5.1,1991-04-09,wc,f,f,f,FALSE,0,0,0
cb1.1,1991-04-10,wc,f,f,f,FALSE,0,0,0
tf1.5,1991-04-15,wc,f,f,f,FALSE,0,0,0
ret5.2,1991-04-18,ap,o,f,f,FALSE,0,0,0
et5.1,1991-04-23,wc,f,f,f,FALSE,0,0,0
cb1.1,1991-04-24,wc,f,f,f,FALSE,0,0,0
tf1.7,1991-04-29,wc,o,o,o,FALSE,1.93,1.93,0
tf1.5,1991-04-29,wc,f,f,f,FALSE,0,0,0
tf2.3,1991-05-06,ap,f,f,f,FALSE,0,0,0
et5.2,1991-05-07,ap,m,m,m,FALSE,7.38,7.38,0
et5.1,1991-05-07,wc,f,f,f,FALSE,0,0,0
cb7.3e,1991-05-08,ap,p,p,p,FALSE,21.2,21.2,0
cb6.4,1991-05-08,ap,p,m,m,FALSE,16.4,16.4,0
cb1.1,1991-05-08,wc,f,f,f,FALSE,0,0,0
le1.1,1991-05-13,ap,m,m,m,FALSE,8.5,8.5,0
tf1.5,1991-05-13,wc,f,f,f,FALSE,0,0,0
cb5.2,1991-05-20,ap,m,m,m,FALSE,12.52,12.52,0
tf2.3,1991-05-20,ap,f,f,f,FALSE,0,0,0
et5.2,1991-05-21,ap,m,m,m,FALSE,7.97,7.97,0
et5.1,1991-05-21,wc,f,f,f,FALSE,0,0,0
cb3.3c,1991-05-21,ap,m,m,m,FALSE,8.16,8.16,0
cb1.1,1991-05-22,wc,f,f,f,FALSE,0,0,0
tf1.5,1991-05-28,wc,f,f,f,FALSE,0,0,0
tf2.3,1991-07-08,ap,f,f,f,FALSE,0,0,0
wt5.1,1991-07-09,ap,m,m,m,FALSE,9.01,9.01,0
cb1.1,1991-07-10,wc,f,f,f,FALSE,0,0,0
cb6.4,1991-07-11,ap,p,p,p,FALSE,20.7,20.7,0
cb7.4,1991-07-11,ap,p,p,p,FALSE,29.2,29.2,0
cb7.3e,1991-07-11,ap,p,p,p,FALSE,25.02,25.02,0
le1.1,1991-07-15,ap,m,m,m,FALSE,12.2,12.2,0
tf1.5,1991-07-15,wc,o,o,o,FALSE,1.23,1.23,0
le2.2,1991-07-22,ap,m,m,m,FALSE,11.66,11.66,0
tf2.3,1991-07-22,ap,f,f,f,FALSE,0,0,0
wt5.1,1991-07-23,ap,m,m,m,FALSE,9.93,9.93,0
cb1.1,1991-07-24,wc,f,f,f,FALSE,0,0,0
le1.1,1991-07-29,ap,m,m,m,FALSE,13.23,13.23,0
tf1.5,1991-07-29,wc,o,o,o,FALSE,0.87,0.87,0
ret5.2,1991-07-30,ap,o,o,o,FALSE,2.2,2.2,0
tf5.5,1991-07-30,ap,f,f,f,FALSE,0,0,0
we4.2,1991-08-05,ap,p,p,p,FALSE,21.29,21.29,0
le3.6,1991-08-05,ap,m,m,m,FALSE,17.96,17.96,0
tf2.3,1991-08-05,ap,f,f,f,FALSE,0,0,0
cb6.4,1991-08-06,ap,p,p,p,FALSE,20.3,20.3,0
cb7.3e,1991-08-06,ap,p,p,p,FALSE,24.96,24.96,0
et5.1,1991-08-06,wc,f,f,f,FALSE,0,0,0
wt5.1,1991-08-06,ap,m,m,m,FALSE,10.65,10.65,0
le1.1,1991-08-12,ap,m,m,m,FALSE,12.96,12.96,0
tf1.5,1991-08-12,wc,f,o,o,FALSE,0.51,0.51,0
et5.2,1991-08-20,ap,m,m,m,FALSE,11.67,11.67,0
cb1.1,1991-08-22,wc,f,f,f,FALSE,0,0,0
le1.1,1991-08-26,ap,m,m,m,FALSE,14.06,14.06,0
tf2.3,1991-09-03,ap,f,f,f,FALSE,0.23,0.23,0
cb6.4,1991-09-04,ap,p,p,p,FALSE,22.3,22.3,0
cb7.3e,1991-09-04,ap,p,p,p,FALSE,24.16,24.16,0
cb1.1,1991-09-05,wc,f,f,f,FALSE,0,0,0
et5.1,1991-09-17,wc,o,o,o,FALSE,1.12,1.12,0
cb1.1,1991-09-18,wc,f,f,f,FALSE,0,0,0
tf1.5,1991-09-23,wc,o,o,o,FALSE,1.47,1.47,0
tf3.3,1992-03-05,ap,o,f,f,FALSE,0.4,0.4,0
tf1.5,1992-03-09,wc,f,f,f,FALSE,0,0,0
cb6.4,1992-03-10,ap,p,p,p,FALSE,23,23,0
tf2.3,1992-03-10,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-03-16,wc,f,f,f,FALSE,0,0,0
et5.1,1992-03-17,wc,f,f,f,FALSE,0,0,0
le1.1,1992-04-06,ap,m,m,m,FALSE,14.16,14.16,0
tf1.5,1992-04-06,wc,f,f,f,FALSE,0,0,0
cb6.4,1992-04-14,ap,p,p,p,FALSE,21.8,21.8,0
et5.2,1992-04-14,ap,m,m,m,FALSE,12,12,0
et5.1,1992-04-14,wc,f,f,f,FALSE,0,0,0
cb1.1,1992-04-16,wc,f,f,f,FALSE,0,0,0
wt5.1,1992-04-16,ap,m,m,m,FALSE,8.1,8.1,0
tf1.7,1992-04-20,wc,m,m,m,FALSE,6.87,6.87,0
tf1.5,1992-04-20,wc,f,f,f,FALSE,0.01,0.01,0
tf2.3,1992-04-27,ap,f,f,f,FALSE,0,0,0
et5.1,1992-04-28,wc,f,f,f,FALSE,0,0,0
wt5.1,1992-04-28,ap,m,m,m,FALSE,6.99,6.99,0
cb1.1,1992-04-29,wc,f,f,f,FALSE,0,0,0
le1.1,1992-05-04,ap,m,m,m,FALSE,13.08,13.08,0
tf1.5,1992-05-04,wc,f,f,f,FALSE,0,0,0
tf5.5,1992-05-06,ap,f,f,f,FALSE,0,0,0
cb7.4,1992-05-11,ap,p,p,p,FALSE,24.55,24.55,0
cb7.3e,1992-05-11,ap,p,p,p,FALSE,23.82,23.82,0
cb6.4,1992-05-11,ap,m,m,m,FALSE,17.9,17.9,0
tf2.3,1992-05-11,ap,f,f,f,FALSE,0,0,0
le3.6,1992-05-12,ap,m,m,m,FALSE,15.85,15.85,0
et5.1,1992-05-12,wc,f,f,f,FALSE,0,0,0
cb3.3c,1992-05-12,ap,m,m,m,FALSE,6.68,6.68,0
cb1.1,1992-05-13,wc,f,f,f,FALSE,0,0,0
le1.1,1992-05-18,ap,m,m,m,FALSE,11.78,11.78,0
tf1.5,1992-05-18,wc,f,f,f,FALSE,0,0,0
tf2.3,1992-05-26,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-05-28,wc,f,f,f,FALSE,0,0,0
cb7.4,1992-07-06,ap,p,p,p,FALSE,26.9,26.9,0
cb7.3e,1992-07-06,ap,p,p,p,FALSE,25.98,25.98,0
tf2.3,1992-07-06,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-07-08,wc,f,f,f,FALSE,0,0,0
le1.1,1992-07-15,ap,m,m,m,FALSE,13.66,13.66,0
ret2.2,1992-07-20,wc,m,m,m,FALSE,6.3,6.3,0
tf2.3,1992-07-20,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-07-22,wc,f,f,f,FALSE,0,0,0
tf1.5,1992-07-30,wc,o,f,f,FALSE,0,0,0
cb6.4,1992-08-10,ap,p,p,p,FALSE,21.7,21.7,0
tf2.3,1992-08-10,ap,f,f,f,FALSE,0,0,0
et5.2,1992-08-11,ap,m,m,m,FALSE,12.68,12.68,0
cb1.1,1992-08-13,wc,f,f,f,FALSE,0,0,0
le1.1,1992-08-17,ap,m,m,m,FALSE,13.13,13.13,0
tf1.5,1992-08-17,wc,f,f,f,FALSE,0,0,0
tf2.3,1992-08-24,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-08-26,wc,f,f,f,FALSE,0,0,0
le1.1,1992-08-31,ap,m,m,m,FALSE,12.93,12.93,0
tf1.7,1992-08-31,wc,m,m,m,FALSE,7.18,7.18,0
cb7.3e,1992-09-08,ap,p,p,p,FALSE,24.28,24.28,0
le2.2,1992-09-08,ap,m,m,m,FALSE,12.97,12.97,0
tf2.3,1992-09-08,ap,f,f,f,FALSE,0,0,0
cb6.1,1992-09-09,ap,p,p,p,FALSE,19.17,19.17,0
le3.6,1992-09-09,ap,p,p,p,FALSE,18.15,18.15,0
sbe5,1992-09-10,ap,p,m,m,FALSE,15.1,15.1,0
cb1.1,1992-09-10,wc,f,f,f,FALSE,0,0,0
tf4.2,1992-09-14,ap,f,f,f,FALSE,0,0,0
ret4.3,1992-09-14,ap,m,m,m,FALSE,8.6,8.6,0
ret5.2,1992-09-15,ap,o,o,o,FALSE,2.1,2.1,0
tf5.5,1992-09-15,ap,f,f,f,FALSE,0,0,0
tf1.7,1992-09-15,wc,m,m,m,FALSE,6.31,6.31,0
tf1.5,1992-09-15,wc,f,f,f,FALSE,0,0,0
le2.2,1992-09-21,ap,m,m,m,FALSE,14.08,14.08,0
tf2.3,1992-09-21,ap,f,f,f,FALSE,0,0,0
cb1.1,1992-09-29,wc,f,f,f,FALSE,0,0,0
le1.1,1992-09-30,ap,m,m,m,FALSE,13.19,13.19,0
tf1.5,1992-09-30,wc,f,f,f,FALSE,0,0,0
tf1.7,1993-03-08,wc,f,f,f,FALSE,0,0,0
tf1.5,1993-03-08,wc,f,f,f,FALSE,0,0,0
ret2.2,1993-03-09,wc,f,f,f,FALSE,0,0,0
cb5.2,1993-03-09,ap,m,m,m,FALSE,15.45,15.45,0
le2.2,1993-03-09,ap,m,m,m,FALSE,5.99,5.99,0
et5.1,1993-03-10,wc,f,f,f,FALSE,0,0,0
sbe2,1993-03-11,ap,m,m,m,FALSE,13.15,13.15,0
cb1.1,1993-03-11,wc,f,f,f,FALSE,0,0,0
tf1.5,1993-04-05,wc,f,f,f,FALSE,0,0,0
cb6.1,1993-04-12,ap,m,m,m,FALSE,12.76,12.76,0
ret2.2,1993-04-12,wc,f,f,f,FALSE,0,0,0
tf2.3,1993-04-12,ap,f,f,f,FALSE,0,0,0
we4.2,1993-04-12,ap,m,m,m,FALSE,13.08,13.08,0
et5.1,1993-04-13,wc,f,f,f,FALSE,0,0,0
cb2.2,1993-04-14,wc,f,f,f,FALSE,0,0,0
cb7.4,1993-04-14,ap,p,p,p,FALSE,23.2,23.2,0
cb7.3e,1993-04-14,ap,m,m,m,FALSE,17.56,17.56,0
cb6.4,1993-04-14,ap,m,m,m,FALSE,14.5,14.5,0
le1.1,1993-04-19,ap,m,m,m,FALSE,5.66,5.66,0
tf1.7,1993-04-19,wc,f,f,f,FALSE,0,0,0
tf1.5,1993-04-19,wc,f,f,f,FALSE,0,0,0
ret2.2,1993-04-26,wc,f,f,f,FALSE,0,0,0
tf2.3,1993-04-26,ap,f,f,f,FALSE,0,0,0
et5.1,1993-04-28,wc,f,f,f,FALSE,0,0,0
cb2.2,1993-04-29,wc,f,f,f,FALSE,0,0,0
cb1.1,1993-04-29,wc,f,f,f,FALSE,0,0,0
le1.1,1993-05-05,ap,m,m,m,FALSE,5.51,5.51,0
tf1.5,1993-05-05,wc,f,f,f,FALSE,0,0,0
ret2.2,1993-05-10,wc,f,f,f,FALSE,0,0,0
tf2.3,1993-05-10,ap,f,f,f,FALSE,0,0,0
cb7.3e,1993-05-10,ap,p,p,p,FALSE,18.78,18.78,0
et5.1,1993-05-11,wc,f,f,f,FALSE,0,0,0
wt5.1,1993-05-11,ap,o,o,o,FALSE,1.37,1.37,0
cb2.2,1993-05-12,wc,f,f,f,FALSE,0,0,0
cb1.1,1993-05-12,wc,f,f,f,FALSE,0,0,0
tf1.5,1993-05-19,wc,f,f,f,FALSE,0,0,0
tf2.3,1993-05-24,ap,f,f,f,FALSE,0,0,0
et5.1,1993-05-25,wc,f,f,f,FALSE,0,0,0
cb1.1,1993-05-26,wc,f,f,f,FALSE,0,0,0
le1.1,1993-07-06,ap,m,m,m,FALSE,9.14,9.14,0
tf2.3,1993-07-12,ap,f,f,f,FALSE,0,0,0
cb7.3e,1993-07-12,ap,p,p,p,FALSE,24.38,24.38,0
et5.2,1993-07-13,ap,m,m,m,FALSE,8.02,8.02,0
cb1.1,1993-07-14,wc,f,f,f,FALSE,0,0,0
tf2.3,1993-07-26,ap,f,f,f,FALSE,0,0,0
cb1.1,1993-07-28,wc,f,f,f,FALSE,0,0,0
le1.1,1993-08-02,ap,m,m,m,FALSE,12.4,12.4,0
tf1.5,1993-08-02,wc,o,o,o,FALSE,0.68,0.68,0
cb7.3e,1993-08-09,ap,p,p,p,FALSE,25.44,25.44,0
ret2.2,1993-08-09,wc,m,m,m,FALSE,5.3,5.3,0
cb6.4,1993-08-09,ap,p,p,p,FALSE,19.8,19.8,0
tf2.3,1993-08-09,ap,f,f,f,FALSE,0,0,0
cb1.1,1993-08-11,wc,f,f,f,FALSE,0,0,0
tf1.5,1993-08-19,wc,o,o,o,FALSE,0.76,0.76,0
tf2.3,1993-08-23,ap,f,f,f,FALSE,0,0,0
cb4.3c,1993-08-24,ap,m,m,m,FALSE,14.55,14.55,0
et5.2,1993-08-24,ap,m,m,m,FALSE,10.91,10.91,0
cb1.1,1993-08-25,wc,f,f,f,FALSE,0,0,0
le2.2,1993-09-13,ap,m,m,m,FALSE,14.06,14.06,0
tf2.3,1993-09-13,ap,f,f,f,FALSE,0,0,0
cb6.1,1993-09-14,ap,p,p,p,FALSE,20.14,20.14,0
et5.1,1993-09-14,wc,o,o,o,FALSE,2.43,2.43,0
cb7.4,1993-09-14,ap,p,p,p,FALSE,29.1,29.1,0
cb2.2,1993-09-15,wc,m,m,m,FALSE,6.54,6.54,0
cb1.1,1993-09-15,wc,f,f,f,FALSE,0,0,0
cb7.3e,1993-09-15,ap,p,p,p,FALSE,26.38,26.38,0
tf2.3,1993-09-27,ap,f,f,f,FALSE,0,0,0
et5.2,1993-09-28,ap,m,m,m,FALSE,11.76,11.76,0
cb1.1,1993-09-29,wc,f,f,f,FALSE,0,0,0
cb7.4,1994-03-07,ap,p,p,p,FALSE,26.55,26.55,0
ret2.2,1994-03-07,wc,f,f,f,FALSE,0,0,0
tf2.3,1994-03-07,ap,f,f,f,FALSE,0,0,0
et5.1,1994-03-08,wc,f,f,f,FALSE,0,0,0
wt5.1,1994-03-08,ap,m,m,m,FALSE,8.08,8.08,0
sbe5,1994-03-09,ap,m,m,m,FALSE,7.2,7.2,0
cb1.1,1994-03-09,wc,f,f,f,FALSE,0,0,0
tf1.7,1994-03-14,wc,f,f,f,FALSE,0,0,0
tf1.5,1994-03-14,wc,f,f,f,FALSE,0,0,0
ret2.2,1994-04-04,wc,f,f,f,FALSE,0,0,0
tf2.3,1994-04-04,ap,f,f,f,FALSE,0,0,0
we4.2,1994-04-04,ap,m,m,m,FALSE,12.45,12.45,0
et5.1,1994-04-05,wc,f,f,f,FALSE,0,0,0
cb3.3c,1994-04-05,ap,o,o,o,FALSE,1.3,1.3,0
cb2.2,1994-04-06,wc,f,f,f,FALSE,0,0,0
cb1.1,1994-04-06,wc,f,f,f,FALSE,0,0,0
tf1.7,1994-04-11,wc,f,f,f,FALSE,0,0,0
tf1.5,1994-04-11,wc,f,f,f,FALSE,0,0,0
ret2.2,1994-04-18,wc,f,f,f,FALSE,0,0,0
tf2.3,1994-04-18,ap,f,f,f,FALSE,0,0,0
